year,type_of_violence,conflict_new_id,conflict_name,dyad_name,side_a,side_b,latitude,longitude,geom_wkt,country,best_est,high_est,low_est
2012,2,4945,Boje - Nsadop,Boje - Nsadop,Boje,Nsadop,6.2555,9.0263,POINT(9.0263 6.2555),Nigeria,3,3,3
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.166667,9.75,POINT(9.75 9.166667),Nigeria,1,1,1
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.41667,8.85,POINT(8.85 9.41667),Nigeria,1,1,1
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.44945,8.733086,POINT(8.733086 9.44945),Nigeria,2,2,2
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.51667,8.7,POINT(8.7 9.51667),Nigeria,1,1,1
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.53333,8.7,POINT(8.7 9.53333),Nigeria,3,3,3
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.549489,8.749844,POINT(8.749844 9.549489),Nigeria,10,10,10
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.54969,8.9344,POINT(8.9344 9.54969),Nigeria,1,1,1
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.54969,8.9344,POINT(8.9344 9.54969),Nigeria,1,1,1
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.54969,8.9344,POINT(8.9344 9.54969),Nigeria,2,2,2
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.54969,8.9344,POINT(8.9344 9.54969),Nigeria,1,1,1
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.54969,8.9344,POINT(8.9344 9.54969),Nigeria,1,1,1
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.54969,8.9344,POINT(8.9344 9.54969),Nigeria,1,1,1
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.55,8.8,POINT(8.8 9.55),Nigeria,2,2,2
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.56796,8.68476,POINT(8.68476 9.56796),Nigeria,2,2,2
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.56796,8.68476,POINT(8.68476 9.56796),Nigeria,2,2,2
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.56796,8.68476,POINT(8.68476 9.56796),Nigeria,2,2,2
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.56796,8.68476,POINT(8.68476 9.56796),Nigeria,1,1,1
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.56796,8.68476,POINT(8.68476 9.56796),Nigeria,3,3,3
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.56796,8.68476,POINT(8.68476 9.56796),Nigeria,4,4,4
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.56796,8.68476,POINT(8.68476 9.56796),Nigeria,1,1,1
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.56796,8.68476,POINT(8.68476 9.56796),Nigeria,1,1,1
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.56796,8.68476,POINT(8.68476 9.56796),Nigeria,8,8,8
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.56796,8.68476,POINT(8.68476 9.56796),Nigeria,4,4,4
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.56796,8.68476,POINT(8.68476 9.56796),Nigeria,10,10,10
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.637344,8.760619,POINT(8.760619 9.637344),Nigeria,5,5,5
2012,2,4948,Birom - Fulani,Birom - Fulani,Birom,Fulani,9.93936,8.90222,POINT(8.90222 9.93936),Nigeria,1,1,1
2012,2,4953,Degodia - Garre,Degodia - Garre,Degodia,Garre,1.74722,40.0689,POINT(40.0689 1.74722),Kenya,1,1,1
2012,2,4953,Degodia - Garre,Degodia - Garre,Degodia,Garre,3.5,40.75,POINT(40.75 3.5),Kenya,6,6,6
2012,2,4953,Degodia - Garre,Degodia - Garre,Degodia,Garre,3.5,40.75,POINT(40.75 3.5),Kenya,5,5,5
2012,2,4953,Degodia - Garre,Degodia - Garre,Degodia,Garre,3.5,40.75,POINT(40.75 3.5),Kenya,0,2,0
2012,2,4953,Degodia - Garre,Degodia - Garre,Degodia,Garre,3.5,40.75,POINT(40.75 3.5),Kenya,0,4,0
2012,2,4953,Degodia - Garre,Degodia - Garre,Degodia,Garre,3.86,40.5,POINT(40.5 3.86),Kenya,4,4,4
2012,2,4953,Degodia - Garre,Degodia - Garre,Degodia,Garre,3.9,41.2,POINT(41.2 3.9),Kenya,5,5,5
2012,2,4953,Degodia - Garre,Degodia - Garre,Degodia,Garre,3.931881,41.225615,POINT(41.225615 3.931881),Kenya,3,4,3
2012,2,4953,Degodia - Garre,Degodia - Garre,Degodia,Garre,3.936804,41.858383,POINT(41.858383 3.936804),Kenya,6,6,6
2012,2,4963,FDC - FDLR,FDC - FDLR,FDC,FDLR,-1.466667,28.5,POINT(28.5 -1.466667),DR Congo (Zaire),2,13,2
2012,2,4963,FDC - FDLR,FDC - FDLR,FDC,FDLR,-1.3,28,POINT(28 -1.3),DR Congo (Zaire),11,11,11
2012,2,4963,FDC - FDLR,FDC - FDLR,FDC,FDLR,-0.666667,28.75,POINT(28.75 -0.666667),DR Congo (Zaire),22,22,22
2012,2,4970,Borana - Turkana,Borana - Turkana,Borana,Turkana,0.35,37.583333,POINT(37.583333 0.35),Kenya,2,2,2
2012,2,4971,Hausa - Sayawa,Hausa - Sayawa,Hausa,Sayawa,9.632323,9.615457,POINT(9.615457 9.632323),Nigeria,3,3,3
2012,2,4971,Hausa - Sayawa,Hausa - Sayawa,Hausa,Sayawa,9.82542,9.5824,POINT(9.5824 9.82542),Nigeria,3,3,3
2012,2,4973,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,7.41158,10.04478,POINT(10.04478 7.41158),Nigeria,1,1,1
2012,2,4973,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,7.41158,10.04478,POINT(10.04478 7.41158),Nigeria,2,3,2
2012,2,4973,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,7.41158,10.04478,POINT(10.04478 7.41158),Nigeria,3,3,3
2012,2,4973,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,7.41158,10.04478,POINT(10.04478 7.41158),Nigeria,3,3,3
2012,2,4973,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,7.41158,10.04478,POINT(10.04478 7.41158),Nigeria,3,3,3
2012,2,4973,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,7.41158,10.04478,POINT(10.04478 7.41158),Nigeria,3,4,3
2012,2,4973,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,7.51344,9.92906,POINT(9.92906 7.51344),Nigeria,2,2,2
2012,2,4973,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,7.63211,8.21656,POINT(8.21656 7.63211),Nigeria,6,9,6
2012,2,4973,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,7.63211,8.21656,POINT(8.21656 7.63211),Nigeria,6,9,6
2012,2,4973,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,7.63211,8.21656,POINT(8.21656 7.63211),Nigeria,6,9,6
2012,2,4973,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,7.63211,8.21656,POINT(8.21656 7.63211),Nigeria,6,9,6
2012,2,4973,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,7.63211,8.21656,POINT(8.21656 7.63211),Nigeria,3,3,3
2012,2,4973,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,7.63211,8.21656,POINT(8.21656 7.63211),Nigeria,3,3,3
2012,2,4973,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,7.63211,8.21656,POINT(8.21656 7.63211),Nigeria,4,4,4
2012,2,4973,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,7.645407,8.084792,POINT(8.084792 7.645407),Nigeria,6,9,6
2012,2,4973,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,7.7411,8.5121,POINT(8.5121 7.7411),Nigeria,30,30,30
2012,2,4973,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,8.23333,8.56667,POINT(8.56667 8.23333),Nigeria,4,4,4
2012,2,4973,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,8.23333,8.56667,POINT(8.56667 8.23333),Nigeria,11,11,11
2012,2,4987,Alago - Eggon,Alago - Eggon,Alago,Eggon,8.4,8.55,POINT(8.55 8.4),Nigeria,10,10,10
2012,2,4987,Alago - Eggon,Alago - Eggon,Alago,Eggon,8.6,8.85,POINT(8.85 8.6),Nigeria,48,48,48
2012,2,4987,Alago - Eggon,Alago - Eggon,Alago,Eggon,8.64007,8.69959,POINT(8.69959 8.64007),Nigeria,2,2,2
2012,2,4988,Greenlanders - NDV,Greenlanders - NDV,Greenlanders,NDV,4.67675,5.94156,POINT(5.94156 4.67675),Nigeria,1,1,1
2012,2,4988,Greenlanders - NDV,Greenlanders - NDV,Greenlanders,NDV,4.777423,7.013404,POINT(7.013404 4.777423),Nigeria,20,20,20
2012,2,4988,Greenlanders - NDV,Greenlanders - NDV,Greenlanders,NDV,4.777423,7.013404,POINT(7.013404 4.777423),Nigeria,15,15,15
2012,2,4988,Greenlanders - NDV,Greenlanders - NDV,Greenlanders,NDV,4.777423,7.013404,POINT(7.013404 4.777423),Nigeria,0,3,0
2012,2,4988,Greenlanders - NDV,Greenlanders - NDV,Greenlanders,NDV,4.777423,7.013404,POINT(7.013404 4.777423),Nigeria,0,4,0
2012,2,4988,Greenlanders - NDV,Greenlanders - NDV,Greenlanders,NDV,4.777423,7.013404,POINT(7.013404 4.777423),Nigeria,5,5,5
2012,2,4988,Greenlanders - NDV,Greenlanders - NDV,Greenlanders,NDV,4.777423,7.013404,POINT(7.013404 4.777423),Nigeria,7,7,7
2012,2,5038,Orma - Pokomo,Orma - Pokomo,Orma,Pokomo,-2.583823,40.338178,POINT(40.338178 -2.583823),Kenya,12,13,12
2012,2,5038,Orma - Pokomo,Orma - Pokomo,Orma,Pokomo,-2.449116,40.485851,POINT(40.485851 -2.449116),Kenya,38,38,35
2012,2,5038,Orma - Pokomo,Orma - Pokomo,Orma,Pokomo,-2.449116,40.485851,POINT(40.485851 -2.449116),Kenya,1,1,1
2012,2,5038,Orma - Pokomo,Orma - Pokomo,Orma,Pokomo,-2.449116,40.485851,POINT(40.485851 -2.449116),Kenya,3,4,2
2012,2,5038,Orma - Pokomo,Orma - Pokomo,Orma,Pokomo,-2.422849,40.222452,POINT(40.222452 -2.422849),Kenya,45,45,45
2012,2,5038,Orma - Pokomo,Orma - Pokomo,Orma,Pokomo,-1.5,39.5,POINT(39.5 -1.5),Kenya,3,3,3
2012,2,5038,Orma - Pokomo,Orma - Pokomo,Orma,Pokomo,-1.5,39.5,POINT(39.5 -1.5),Kenya,1,1,1
2012,2,5038,Orma - Pokomo,Orma - Pokomo,Orma,Pokomo,-1.5,39.5,POINT(39.5 -1.5),Kenya,0,1,0
2012,2,5038,Orma - Pokomo,Orma - Pokomo,Orma,Pokomo,-1.5,39.5,POINT(39.5 -1.5),Kenya,53,62,53
2012,2,5038,Orma - Pokomo,Orma - Pokomo,Orma,Pokomo,-1.5,39.5,POINT(39.5 -1.5),Kenya,4,4,4
2012,2,5039,Dogon - Fulani,Dogon - Fulani,Dogon,Fulani,14.339856,-2.948679,POINT(-2.948679 14.339856),Mali,30,30,30
2012,2,5040,"AQIM, Jama'atu Ahlis Sunna Lidda'awati wal-Jihad, MUJAO  - MNLA","AQIM, Jama'atu Ahlis Sunna Lidda'awati wal-Jihad, MUJAO  - MNLA","AQIM, Jama'atu Ahlis Sunna Lidda'awati wal-Jihad, MUJAO",MNLA,16.271667,-0.044722,POINT(-0.044722 16.271667),Mali,26,26,26
2012,2,5041,"MNLA - MUJAO, Signed-in-Blood Battalion","MNLA - MUJAO, Signed-in-Blood Battalion",MNLA,"MUJAO, Signed-in-Blood Battalion",15.6597,0.5022,POINT(0.5022 15.6597),Mali,6,6,6
2012,2,5041,"MNLA - MUJAO, Signed-in-Blood Battalion","MNLA - MUJAO, Signed-in-Blood Battalion",MNLA,"MUJAO, Signed-in-Blood Battalion",15.840366,1.359345,POINT(1.359345 15.840366),Mali,6,6,6
2012,2,5041,"MNLA - MUJAO, Signed-in-Blood Battalion","MNLA - MUJAO, Signed-in-Blood Battalion",MNLA,"MUJAO, Signed-in-Blood Battalion",15.9182,2.4022,POINT(2.4022 15.9182),Mali,7,7,7
2012,2,5041,"MNLA - MUJAO, Signed-in-Blood Battalion","MNLA - MUJAO, Signed-in-Blood Battalion",MNLA,"MUJAO, Signed-in-Blood Battalion",16.271667,-0.044722,POINT(-0.044722 16.271667),Mali,1,1,1
2012,2,5041,"MNLA - MUJAO, Signed-in-Blood Battalion","MNLA - MUJAO, Signed-in-Blood Battalion",MNLA,"MUJAO, Signed-in-Blood Battalion",16.271667,-0.044722,POINT(-0.044722 16.271667),Mali,5,5,5
2012,2,5042,APCLS - M23,APCLS - M23,APCLS,M23,-1.216054,28.744677,POINT(28.744677 -1.216054),DR Congo (Zaire),30,30,30
2012,2,5046,FDLR - Raia Mutomboki,FDLR - Raia Mutomboki,FDLR,Raia Mutomboki,-2.36,28.51,POINT(28.51 -2.36),DR Congo (Zaire),5,5,5
2012,2,5046,FDLR - Raia Mutomboki,FDLR - Raia Mutomboki,FDLR,Raia Mutomboki,-2.1,28.916667,POINT(28.916667 -2.1),DR Congo (Zaire),3,3,3
2012,2,5046,FDLR - Raia Mutomboki,FDLR - Raia Mutomboki,FDLR,Raia Mutomboki,-2.02,28.43,POINT(28.43 -2.02),DR Congo (Zaire),36,36,36
2012,2,5046,FDLR - Raia Mutomboki,FDLR - Raia Mutomboki,FDLR,Raia Mutomboki,-1.7687,28.80883,POINT(28.80883 -1.7687),DR Congo (Zaire),1,1,1
2012,2,5046,FDLR - Raia Mutomboki,FDLR - Raia Mutomboki,FDLR,Raia Mutomboki,-1.74,28.39,POINT(28.39 -1.74),DR Congo (Zaire),2,2,2
2012,2,5046,FDLR - Raia Mutomboki,FDLR - Raia Mutomboki,FDLR,Raia Mutomboki,-1.7166,28.758843,POINT(28.758843 -1.7166),DR Congo (Zaire),5,5,5
2012,2,5046,FDLR - Raia Mutomboki,FDLR - Raia Mutomboki,FDLR,Raia Mutomboki,-1.64,28.77,POINT(28.77 -1.64),DR Congo (Zaire),2,2,2
2012,2,5046,FDLR - Raia Mutomboki,FDLR - Raia Mutomboki,FDLR,Raia Mutomboki,-1.466667,28.5,POINT(28.5 -1.466667),DR Congo (Zaire),3,3,3
2012,2,5046,FDLR - Raia Mutomboki,FDLR - Raia Mutomboki,FDLR,Raia Mutomboki,-1.4,28.816667,POINT(28.816667 -1.4),DR Congo (Zaire),0,386,0
2012,2,5046,FDLR - Raia Mutomboki,FDLR - Raia Mutomboki,FDLR,Raia Mutomboki,-1.3,28.6,POINT(28.6 -1.3),DR Congo (Zaire),39,39,39
2012,2,5046,FDLR - Raia Mutomboki,FDLR - Raia Mutomboki,FDLR,Raia Mutomboki,-1.23,28.43,POINT(28.43 -1.23),DR Congo (Zaire),36,36,36
2012,2,5046,FDLR - Raia Mutomboki,FDLR - Raia Mutomboki,FDLR,Raia Mutomboki,0,25,POINT(25 0),DR Congo (Zaire),47,47,47
2012,2,10823,Black Axe - Eyie,Black Axe - Eyie,Black Axe,Eyie,6.335045,5.627492,POINT(5.627492 6.335045),Nigeria,8,8,8
2012,2,10823,Black Axe - Eyie,Black Axe - Eyie,Black Axe,Eyie,6.335045,5.627492,POINT(5.627492 6.335045),Nigeria,6,6,6
2012,2,10823,Black Axe - Eyie,Black Axe - Eyie,Black Axe,Eyie,6.453056,3.395833,POINT(3.395833 6.453056),Nigeria,3,3,3
2012,2,10823,Black Axe - Eyie,Black Axe - Eyie,Black Axe,Eyie,6.82292,3.89387,POINT(3.89387 6.82292),Nigeria,3,3,3
2012,2,10823,Black Axe - Eyie,Black Axe - Eyie,Black Axe,Eyie,10,8,POINT(8 10),Nigeria,1,1,1
2012,1,11347,Mali:Government,Government of Mali - Military faction (Red Berets),Government of Mali,Military faction (Red Berets),12.65,-8,POINT(-8 12.65),Mali,14,45,14
2012,1,11347,Mali:Government,Government of Mali - Military faction (Red Berets),Government of Mali,Military faction (Red Berets),12.74409,-8.07257,POINT(-8.07257 12.74409),Mali,13,44,13
2012,1,11347,Mali:Government,Government of Mali - Ansar Dine,Government of Mali,Ansar Dine,16.271667,-0.044722,POINT(-0.044722 16.271667),Mali,3,3,3
2012,1,11347,Mali:Government,Government of Mali - Ansar Dine,Government of Mali,Ansar Dine,19.461389,0.858889,POINT(0.858889 19.461389),Mali,12,32,12
2012,1,11347,Mali:Government,Government of Mali - Ansar Dine,Government of Mali,Ansar Dine,19.461389,0.858889,POINT(0.858889 19.461389),Mali,45,76,41
2012,1,11347,Mali:Government,Government of Mali - Ansar Dine,Government of Mali,Ansar Dine,20.198611,1.011389,POINT(1.011389 20.198611),Mali,0,20,0
2012,1,11347,Mali:Government,Government of Mali - Ansar Dine,Government of Mali,Ansar Dine,20.198611,1.011389,POINT(1.011389 20.198611),Mali,0,50,0
2012,2,11780,Ikpanaya - Ntan Obu-Ukpe,Ikpanaya - Ntan Obu-Ukpe,Ikpanaya,Ntan Obu-Ukpe,5.18502,8.13314,POINT(8.13314 5.18502),Nigeria,41,41,41
2013,1,265,DR Congo (Zaire):Katanga,Government of DR Congo (Zaire)  - Kata Katanga,Government of DR Congo (Zaire),Kata Katanga,-11.666667,27.466667,POINT(27.466667 -11.666667),DR Congo (Zaire),23,35,23
2013,1,265,DR Congo (Zaire):Katanga,Government of DR Congo (Zaire)  - Kata Katanga,Government of DR Congo (Zaire),Kata Katanga,-11.666667,27.466667,POINT(27.466667 -11.666667),DR Congo (Zaire),1,1,1
2013,1,265,DR Congo (Zaire):Katanga,Government of DR Congo (Zaire)  - Kata Katanga,Government of DR Congo (Zaire),Kata Katanga,-11.666667,27.466667,POINT(27.466667 -11.666667),DR Congo (Zaire),10,10,10
2013,1,265,DR Congo (Zaire):Katanga,Government of DR Congo (Zaire)  - Kata Katanga,Government of DR Congo (Zaire),Kata Katanga,-11.666667,27.466667,POINT(27.466667 -11.666667),DR Congo (Zaire),1,1,1
2013,1,265,DR Congo (Zaire):Katanga,Government of DR Congo (Zaire)  - Kata Katanga,Government of DR Congo (Zaire),Kata Katanga,-11.65532,27.688061,POINT(27.688061 -11.65532),DR Congo (Zaire),1,7,1
2013,1,265,DR Congo (Zaire):Katanga,Government of DR Congo (Zaire)  - Kata Katanga,Government of DR Congo (Zaire),Kata Katanga,-11.363461,27.564011,POINT(27.564011 -11.363461),DR Congo (Zaire),3,3,3
2013,1,265,DR Congo (Zaire):Katanga,Government of DR Congo (Zaire)  - Kata Katanga,Government of DR Congo (Zaire),Kata Katanga,-10.366667,28.633333,POINT(28.633333 -10.366667),DR Congo (Zaire),13,13,13
2013,1,265,DR Congo (Zaire):Katanga,Government of DR Congo (Zaire)  - Kata Katanga,Government of DR Congo (Zaire),Kata Katanga,-9,26,POINT(26 -9),DR Congo (Zaire),6,6,6
2013,1,265,DR Congo (Zaire):Katanga,Government of DR Congo (Zaire)  - Kata Katanga,Government of DR Congo (Zaire),Kata Katanga,-8.523984,28.757401,POINT(28.757401 -8.523984),DR Congo (Zaire),1,2,1
2013,1,265,DR Congo (Zaire):Katanga,Government of DR Congo (Zaire)  - Kata Katanga,Government of DR Congo (Zaire),Kata Katanga,-8.466667,28.9,POINT(28.9 -8.466667),DR Congo (Zaire),1,1,1
2013,1,265,DR Congo (Zaire):Katanga,Government of DR Congo (Zaire)  - Kata Katanga,Government of DR Congo (Zaire),Kata Katanga,-8.198805,26.42529,POINT(26.42529 -8.198805),DR Congo (Zaire),4,4,0
2013,1,265,DR Congo (Zaire):Katanga,Government of DR Congo (Zaire)  - Kata Katanga,Government of DR Congo (Zaire),Kata Katanga,-8.151917,27.984722,POINT(27.984722 -8.151917),DR Congo (Zaire),3,3,3
2013,1,265,DR Congo (Zaire):Katanga,Government of DR Congo (Zaire)  - Kata Katanga,Government of DR Congo (Zaire),Kata Katanga,-8.045686,28.25272,POINT(28.25272 -8.045686),DR Congo (Zaire),27,27,27
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - Forces of Paul Joseph Mukungubila,Government of DR Congo (Zaire),Forces of Paul Joseph Mukungubila,-11.666667,27.466667,POINT(27.466667 -11.666667),DR Congo (Zaire),45,45,45
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - Forces of Paul Joseph Mukungubila,Government of DR Congo (Zaire),Forces of Paul Joseph Mukungubila,-10.716667,25.466667,POINT(25.466667 -10.716667),DR Congo (Zaire),1,1,1
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - PARC-FAAL,Government of DR Congo (Zaire),PARC-FAAL,-4.5,28.8,POINT(28.8 -4.5),DR Congo (Zaire),1,1,1
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - Forces of Paul Joseph Mukungubila,Government of DR Congo (Zaire),Forces of Paul Joseph Mukungubila,-4.329722,15.315,POINT(15.315 -4.329722),DR Congo (Zaire),44,44,44
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - PARC-FAAL,Government of DR Congo (Zaire),PARC-FAAL,-4.301111,28.944167,POINT(28.944167 -4.301111),DR Congo (Zaire),4,4,4
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - PARC-FAAL,Government of DR Congo (Zaire),PARC-FAAL,-4.280291,29.04192,POINT(29.04192 -4.280291),DR Congo (Zaire),2,2,2
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - PARC-FAAL,Government of DR Congo (Zaire),PARC-FAAL,-4.090833,29.0875,POINT(29.0875 -4.090833),DR Congo (Zaire),4,4,4
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - Forces of Paul Joseph Mukungubila,Government of DR Congo (Zaire),Forces of Paul Joseph Mukungubila,-2.95,25.933333,POINT(25.933333 -2.95),DR Congo (Zaire),2,2,2
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.702778,29.256389,POINT(29.256389 -1.702778),Rwanda,0,1,0
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.693333,29.233889,POINT(29.233889 -1.693333),DR Congo (Zaire),19,19,19
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.693333,29.233889,POINT(29.233889 -1.693333),DR Congo (Zaire),2,3,2
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.693333,29.233889,POINT(29.233889 -1.693333),DR Congo (Zaire),5,5,5
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.693333,29.233889,POINT(29.233889 -1.693333),DR Congo (Zaire),3,3,3
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.693333,29.233889,POINT(29.233889 -1.693333),DR Congo (Zaire),3,5,3
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.693333,29.233889,POINT(29.233889 -1.693333),DR Congo (Zaire),2,3,2
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.693333,29.233889,POINT(29.233889 -1.693333),DR Congo (Zaire),82,82,82
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.693333,29.233889,POINT(29.233889 -1.693333),DR Congo (Zaire),15,15,15
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.693333,29.233889,POINT(29.233889 -1.693333),DR Congo (Zaire),1,1,1
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.693333,29.233889,POINT(29.233889 -1.693333),DR Congo (Zaire),114,114,114
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.693333,29.233889,POINT(29.233889 -1.693333),DR Congo (Zaire),2,0,2
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.68126,29.329321,POINT(29.329321 -1.68126),Rwanda,1,1,1
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.62,29.25,POINT(29.25 -1.62),DR Congo (Zaire),56,56,56
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.62,29.25,POINT(29.25 -1.62),DR Congo (Zaire),2,2,2
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.569697,29.28017,POINT(29.28017 -1.569697),DR Congo (Zaire),14,14,14
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.528441,29.263142,POINT(29.263142 -1.528441),DR Congo (Zaire),45,45,45
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.528441,29.263142,POINT(29.263142 -1.528441),DR Congo (Zaire),16,127,6
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.48,29.35,POINT(29.35 -1.48),DR Congo (Zaire),1,1,1
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.343889,29.359444,POINT(29.359444 -1.343889),DR Congo (Zaire),19,19,19
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.343889,29.359444,POINT(29.359444 -1.343889),DR Congo (Zaire),58,58,58
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.335,29.544444,POINT(29.544444 -1.335),DR Congo (Zaire),15,15,15
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.3,28.6,POINT(28.6 -1.3),DR Congo (Zaire),24,24,24
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.298136,29.595786,POINT(29.595786 -1.298136),DR Congo (Zaire),6,6,6
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - APCLS,Government of DR Congo (Zaire),APCLS,-1.25,29.08,POINT(29.08 -1.25),DR Congo (Zaire),37,37,37
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - APCLS,Government of DR Congo (Zaire),APCLS,-1.25,29.08,POINT(29.08 -1.25),DR Congo (Zaire),80,80,70
2013,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - APCLS,Government of DR Congo (Zaire),APCLS,-1.25,29.08,POINT(29.08 -1.25),DR Congo (Zaire),18,18,18
